38751,0,Myitkyina,97.234444,24.255,"24? 15' 18""",Kachin,,0,38751,97.234444,24.255,POINT,(97.234444,24.255),24161,12417,16793,1372,9820,1012,1198,40.6440130789,,
6333,134,Mandalay,96.456389,22.013889,"22? 00' 50""",Mandalay,,0,6333,96.456389,22.013889,POINT,(96.456389,22.013889),34533,12573,14466,1707,8437,378,1047,24.4317030087,,
7417,135,Mandalay,95.998889,22.549722,"22? 32' 59""",Mandalay,,0,7417,95.998889,22.549722,POINT,(95.99888900000001,22.549722),33579,12650,19676,790,14191,795,2151,42.2615325054,,
10251,136,Mandalay,96.103611,21.731111,"21? 43' 52""",Mandalay,,0,10251,96.103611,21.731111,POINT,(96.103611,21.731111),32627,15446,15729,798,10158,353,1693,31.1337236032,,
16547,137,Mandalay,96.203056,20.130278,"20? 07' 49""",Mandalay,,0,16547,96.203056,20.130278,POINT,(96.203056,20.130278),49852,26657,14528,1923,11643,349,697,23.3551311883,,
12304,138,Mandalay,95.445278,21.276111,"21? 16' 34""",Mandalay,,0,12304,95.445278,21.276111,POINT,(95.445278,21.276111),33141,10004,13540,1465,3559,405,160,10.7389638212,,
18559,139,Mandalay,95.975278,22.885833,"22? 53' 09""",Mandalay,,0,18559,95.975278,22.885833,POINT,(95.975278,22.885833),44892,20419,18880,1377,12542,520,1364,27.9381627016,,
25672,140,Mandalay,96.058333,20.850278,"20? 51' 01""",Mandalay,,0,25672,96.058333,20.850278,POINT,(96.058333,20.850278),53569,24940,21342,2179,13075,457,1858,24.4077731524,,
17377,141,Mandalay,96.03,21.096944,"21? 05' 49""",Mandalay,,0,17377,96.03,21.096944,POINT,(96.03,21.096944),57259,29768,19224,1236,12993,506,676,22.6916292635,,
12,142,Monywa,163991,95.139722,"22? 07' 18""",Mandalay,Sagaing,Region,12,163991,95.139722,22.121667,POINT,(95.13972200000001,22.121667),75962,31197,46306,5218,38578,4169,5721,50.7859192754,
8606,143,Monywa,95.447222,22.285278,"22? 17' 07""",Mandalay,,0,8606,95.447222,22.285278,POINT,(95.447222,22.285278),35591,17807,10042,721,4799,199,404,13.4837458908,,
19908,144,Monywa,95.857778,24.399722,"24? 23' 59""",Mandalay,,0,19908,95.857778,24.399722,POINT,(95.857778,24.399722),18868,5357,11220,685,745,169,27,3.9484842061,,
5177,145,Monywa,95.144722,22.387778,"22? 23' 16""",Mandalay,,0,5177,95.144722,22.387778,POINT,(95.144722,22.387778),28616,15134,7778,928,4073,224,570,14.2332960581,,
19738,146,Monywa,95.273611,21.956944,"21? 57' 25""",Mandalay,,0,19738,95.273611,21.956944,POINT,(95.273611,21.956944),23376,12281,8561,1075,6805,280,617,29.1110540726,,
7896,147,Monywa,95.695556,25.9925,"25? 59' 33""",Mandalay,,0,7896,95.695556,25.9925,POINT,(95.695556,25.9925),7361,2282,3330,166,1418,172,71,19.263686999,,
15443,148,Monywa,94.910833,24.864444,"24? 51' 52""",Mandalay,,0,15443,94.910833,24.864444,POINT,(94.910833,24.864444),35743,12251,19432,1289,4005,546,331,11.2049911871,,
60485,149,Monywa,96.141667,24.2225,"24? 13' 21""",Mandalay,,0,60485,96.141667,24.2225,POINT,(96.141667,24.2225),23230,7599,13310,1250,5194,300,869,22.3590185105,,
101340,150,Monywa,94.064722,23.186389,"23? 11' 11""",Mandalay,,0,101340,94.064722,23.186389,POINT,(94.064722,23.186389),72769,21717,36478,2985,26902,2124,3232,36.9690390139,,
8558,151,Monywa,94.2975,23.202222,"23? 12' 08""",Mandalay,,0,8558,94.2975,23.202222,POINT,(94.2975,23.202222),11735,5405,4581,495,1865,114,145,15.8926288879,,
61699,152,Monywa,95.518889,23.203056,"23? 12' 11""",Mandalay,,0,61699,95.518889,23.203056,POINT,(95.518889,23.203056),61326,26656,19965,2416,8773,554,1000,14.3055147898,,
152354,153,Monywa,94.848333,22.432778,"22? 25' 58""",Mandalay,,0,152354,94.848333,22.432778,POINT,(94.848333,22.432778),29223,19056,7202,1337,2637,175,231,9.0237141977,,
12864,154,Monywa,96.331667,24.181667,"24? 10' 54""",Mandalay,,0,12864,96.331667,24.181667,POINT,(96.331667,24.181667),31961,16415,17304,1246,7934,491,1301,24.8240042552,,
20146,155,Monywa,95.683333,23.790278,"23? 47' 25""",Mandalay,,0,20146,95.683333,23.790278,POINT,(95.683333,23.790278),31403,8979,18027,2120,6229,562,835,19.8356844887,,
6059,156,Monywa,95.621389,22.770278,"22? 46' 13""",Mandalay,,0,6059,95.621389,22.770278,POINT,(95.62138899999999,22.770278),32624,14242,10055,1160,4689,185,648,14.3728543404,,
11310,157,Monywa,95.532222,23.319722,"23? 19' 11""",Mandalay,,0,11310,95.532222,23.319722,POINT,(95.532222,23.319722),20863,8631,8580,1197,3376,186,503,16.1817571778,,
41273,158,Monywa,95.441111,26.325833,"26? 19' 33""",Mandalay,,0,41273,95.441111,26.325833,POINT,(95.44111100000001,26.325833),8932,1215,501,38,787,29,4,8.8110165696,,
0,159,Monywa,3677,94.951111,"94? 57' 04""","25? 26' 42""",Mandalay,,0,3677,94.951111,25.445,POINT,(94.951111,25.445),1966,607,257,11,90,14,2,4.5778229908,
12254,160,Monywa,94.411944,23.635,"23? 38' 06""",Mandalay,,0,12254,94.411944,23.635,POINT,(94.41194400000001,23.635),10345,5211,4779,199,1840,134,306,17.7863702272,,
3392,161,Monywa,94.490833,22.879444,"22? 52' 46""",Mandalay,,0,3392,94.490833,22.879444,POINT,(94.49083299999999,22.879444),22058,12165,6123,558,354,123,16,1.6048599148,,
9799,162,Monywa,95.421389,21.833333,"21? 50' 00""",Mandalay,,0,9799,95.421389,21.833333,POINT,(95.421389,21.833333),24262,14735,7616,1137,3278,188,276,13.5108399967,,
13906,163,Monywa,95.575833,21.925278,"21? 55' 31""",Mandalay,,0,13906,95.575833,21.925278,POINT,(95.575833,21.925278),25304,12969,10031,967,5655,278,415,22.3482453367,,
4509,164,Monywa,96.166944,26.979722,"26? 58' 47""",Mandalay,,0,4509,96.166944,26.979722,POINT,(96.166944,26.979722),7840,1001,342,44,170,29,6,2.1683673469,,
4038,165,Monywa,94.875,21.934167,"21? 56' 03""",Mandalay,,0,4038,94.875,21.934167,POINT,(94.875,21.934167),32362,18218,9412,1166,3731,229,682,11.5289537111,,
11895,166,Monywa,94.821111,24.262222,"24? 15' 44""",Mandalay,,0,11895,94.821111,24.262222,POINT,(94.821111,24.262222),20246,9267,6099,398,371,164,53,1.832460733,,
6161,167,Monywa,95.370556,24.076944,"24? 04' 37""",Mandalay,,0,6161,95.370556,24.076944,POINT,(95.37055599999999,24.076944),21900,6323,10360,395,1480,156,43,6.7579908676,,
62544,168,Monywa,95.962222,21.88,"21? 52' 48""",Mandalay,,0,62544,95.962222,21.88,POINT,(95.962222,21.88),65143,24857,37362,2362,26224,1542,1034,40.2560520701,,
5773,169,Monywa,95.088056,21.973889,"21? 58' 26""",Mandalay,,0,5773,95.088056,21.973889,POINT,(95.08805599999999,21.973889),26467,14374,11739,552,5762,482,1004,21.7705066687,,
36427,170,Monywa,95.698611,22.57,"22? 34' 12""",Mandalay,,0,36427,95.698611,22.57,POINT,(95.698611,22.57),57297,20187,26762,2619,16846,1236,2657,29.4011902892,,
3985,171,Monywa,95.321111,22.685278,"22? 41' 07""",Mandalay,,0,3985,95.321111,22.685278,POINT,(95.321111,22.685278),30345,13852,7924,973,4322,228,732,14.24287362,,
100779,172,Monywa,94.315278,24.211389,"24? 12' 41""",Mandalay,,0,100779,94.315278,24.211389,POINT,(94.31527800000001,24.211389),22591,6514,10938,1091,7259,553,798,32.1322650613,,
60322,173,Monywa,95.405,22.945556,"22? 56' 44""",Mandalay,,0,60322,95.405,22.945556,POINT,(95.405,22.945556),35937,16857,10845,1821,5559,307,533,15.4687369563,,
15278,174,Monywa,96.151111,23.758889,"23? 45' 32""",Mandalay,,0,15278,96.151111,23.758889,POINT,(96.151111,23.758889),26389,7999,15239,1044,5216,253,916,19.7658115124,,
56541,175,Monywa,95.788056,22.367222,"22? 22' 02""",Mandalay,,0,56541,95.788056,22.367222,POINT,(95.788056,22.367222),46712,24510,15997,1563,7460,344,1051,15.9702003768,,
11380,176,Monywa,95.688889,23.898333,"23? 53' 54""",Mandalay,,0,11380,95.688889,23.898333,POINT,(95.688889,23.898333),14205,3538,8855,630,3344,167,673,23.5410066878,,
18526,177,Monywa,95.430556,22.769167,"22? 46' 09""",Mandalay,,0,18526,95.430556,22.769167,POINT,(95.430556,22.769167),26373,11910,9919,1369,6047,311,728,22.9287528912,,
6349,178,Monywa,94.900278,22.077778,"22? 04' 40""",Mandalay,,0,6349,94.900278,22.077778,POINT,(94.900278,22.077778),29532,18628,8793,1060,4346,283,572,14.7162400108,,
(East),179,Bago,13,220159,"17? 20' 09""",Bago,Bago,Region,(East),13,220159,96.483889,17.335833,POINT,(96.483889,17.335833),107132,31032,59797,5382,51250,3432,9363,47.8381809357
101760,180,Bago,96.669722,17.789722,"17? 47' 23""",Bago,,0,101760,96.669722,17.789722,POINT,(96.66972199999999,17.789722),45753,17095,18361,1784,10442,458,1666,22.8225471554,,
9478,181,Bago,96.466389,17.089722,"17? 05' 23""",Bago,,0,9478,96.466389,17.089722,POINT,(96.46638900000001,17.089722),46075,19131,18756,2470,5475,254,536,11.882799783,,
11609,182,Bago,96.769444,18.327222,"18? 19' 38""",Bago,,0,11609,96.769444,18.327222,POINT,(96.76944399999999,18.327222),22883,7069,7204,1186,3344,185,647,14.6134685137,,
38912,183,Bago,96.613889,18.158611,"18? 09' 31""",Bago,,0,38912,96.613889,18.158611,POINT,(96.613889,18.158611),51648,17147,17894,1869,10276,412,247,19.89622057,,
204827,184,Bago,96.721389,17.953333,"17? 57' 12""",Bago,,0,204827,96.721389,17.953333,POINT,(96.721389,17.953333),44762,18248,16488,2169,12455,432,316,27.824940798,,
19595,185,Bago,96.413611,18.833056,"18? 49' 59""",Bago,,0,19595,96.413611,18.833056,POINT,(96.413611,18.833056),36870,12099,15520,736,8414,389,1592,22.8207214538,,
25321,186,Bago,96.435833,18.484444,"18? 29' 04""",Bago,,0,25321,96.435833,18.484444,POINT,(96.435833,18.484444),54931,15862,23918,2288,14434,838,2806,26.2766015547,,
26261,187,Bago,96.877778,17.923056,"17? 55' 23""",Bago,,0,26261,96.877778,17.923056,POINT,(96.87777800000001,17.923056),21782,8759,8852,1128,5097,252,717,23.4000550914,,
121154,188,Bago,96.433056,18.939444,"18? 56' 22""",Bago,,0,121154,96.433056,18.939444,POINT,(96.43305599999999,18.939444),57460,17163,33383,2548,25414,1948,4697,44.2290288897,,
26318,189,Bago,96.576667,17.289167,"17? 17' 21""",Bago,,0,26318,96.576667,17.289167,POINT,(96.576667,17.289167),32527,12500,13422,1436,4989,196,806,15.33802687,,
60560,190,Bago,96.682222,17.483611,"17? 29' 01""",Bago,,0,60560,96.682222,17.483611,POINT,(96.682222,17.483611),37083,15383,16471,1676,7037,254,720,18.9763503492,,
150309,191,Bago,96.342222,19.156944,"19? 09' 25""",Bago,,0,150309,96.342222,19.156944,POINT,(96.34222200000001,19.156944),50527,16350,23670,1400,14665,556,2298,29.0240861322,,
(West),192,Pyay,14,148639,"18? 49' 17""",Bago,Bago,Region,(West),14,148639,95.221111,18.821389,POINT,(95.22111099999999,18.821389),58557,22457,40232,3393,24980,2289,4856,42.6592892395
38785,193,Pyay,95.6525,18.23,"18? 13' 48""",Bago,,0,38785,95.6525,18.23,POINT,(95.6525,18.23),30586,11371,13592,1003,8673,326,1049,28.3561106389,,
24995,194,Pyay,95.745278,17.778889,"17? 46' 44""",Bago,,0,24995,95.745278,17.778889,POINT,(95.745278,17.778889),43484,18096,15564,1464,9324,291,1061,21.4423696072,,
40497,195,Pyay,95.709167,17.973889,"17? 58' 26""",Bago,,0,40497,95.709167,17.973889,POINT,(95.70916699999999,17.973889),30894,12461,11416,807,5968,189,665,19.3176668609,,
40497,196,Pyay,95.709167,17.973889,"17? 58' 26""",Bago,,0,40497,95.709167,17.973889,POINT,(95.70916699999999,17.973889),31622,14008,12932,749,10286,406,1498,32.5279868446,,
10908,197,Magway,95.036667,19.965556,"19? 57' 56""",Magway,,0,10908,95.036667,19.965556,POINT,(95.03666699999999,19.965556),30894,12461,11416,807,5968,189,665,19.3176668609,,
10908,198,Magway,95.036667,19.965556,"19? 57' 56""",Magway,,0,10908,95.036667,19.965556,POINT,(95.03666699999999,19.965556),31622,14008,12932,749,10286,406,1498,32.5279868446,,
85872,199,Pyay,95.511944,18.027222,"18? 01' 38""",Bago,,0,85872,95.511944,18.027222,POINT,(95.511944,18.027222),33287,15651,10898,827,4605,116,108,13.8342295791,,
17660,200,Pyay,95.547222,18.4275,"18? 25' 39""",Bago,,0,17660,95.547222,18.4275,POINT,(95.547222,18.4275),45769,20693,20514,1292,9688,284,1175,21.1671655487,,
17621,201,Pyay,95.671667,18.130278,"18? 07' 49""",Bago,,0,17621,95.671667,18.130278,POINT,(95.671667,18.130278),31894,11761,11944,722,7025,230,1171,22.0260864112,,
53506,202,Pyay,95.153611,18.718056,"18? 43' 05""",Bago,,0,53506,95.153611,18.718056,POINT,(95.153611,18.718056),38892,19303,22252,1352,9555,484,1273,24.5680345572,,
44393,203,Pyay,95.507222,18.489444,"18? 29' 22""",Bago,,0,44393,95.507222,18.489444,POINT,(95.507222,18.489444),36700,16651,15343,1116,7245,330,563,19.7411444142,,
46763,204,Pyay,95.214167,18.705,"18? 42' 18""",Bago,,0,46763,95.214167,18.705,POINT,(95.214167,18.705),33564,15911,17391,960,7187,357,1325,21.412823263,,
59125,205,Pyay,95.786389,17.654444,"17? 39' 16""",Bago,,0,59125,95.786389,17.654444,POINT,(95.786389,17.654444),36626,14081,13627,1113,8770,342,1193,23.9447387102,,
85872,206,Pyay,95.417222,18.646944,"18? 38' 49""",Bago,,0,85872,95.417222,18.646944,POINT,(95.417222,18.646944),35950,16978,17544,880,8338,270,1227,23.1933240612,,
23768,207,Pyay,95.623056,18.338333,"18? 20' 18""",Bago,,0,23768,95.623056,18.338333,POINT,(95.62305600000001,18.338333),18210,6374,9174,547,5203,170,499,28.5722130697,,
15,208,Magway,80727,94.926944,"20? 08' 25""",Magway,Magway,Region,15,80727,94.926944,20.140278,POINT,(94.92694400000001,20.140278),68677,25429,32612,3835,23646,2293,2156,34.430741005,
66018,209,Magway,95.216944,19.358611,"19? 21' 31""",Magway,,0,66018,95.216944,19.358611,POINT,(95.216944,19.358611),57609,20572,27148,1392,14800,652,2968,25.6904303147,,
44911,210,Magway,94.821111,20.902778,"20? 54' 10""",Magway,,0,44911,94.821111,20.902778,POINT,(94.821111,20.902778),44618,19272,17911,2226,11365,484,1388,25.4717826886,,
12401,211,Magway,94.135833,22.174167,"22? 10' 27""",Magway,,0,12401,94.135833,22.174167,POINT,(94.13583300000001,22.174167),29912,12828,13001,1110,8888,471,1799,29.7138272265,,
21841,212,Magway,95.095833,19.028889,"19? 01' 44""",Magway,,0,21841,95.095833,19.028889,POINT,(95.095833,19.028889),19143,11281,7784,699,2421,105,389,12.6469205454,,
67998,213,Magway,94.875278,20.171667,"20? 10' 18""",Magway,,0,67998,94.875278,20.171667,POINT,(94.87527799999999,20.171667),43817,16650,20033,1347,12635,756,1316,28.8358399708,,
17825,214,Magway,94.731944,19.346389,"19? 20' 47""",Magway,,0,17825,94.731944,19.346389,POINT,(94.731944,19.346389),16809,8449,5553,891,2869,87,656,17.0682372539,,
10088,215,Magway,94.854444,21.6125,"21? 36' 45""",Magway,,0,10088,94.854444,21.6125,POINT,(94.854444,21.6125),53641,30797,15412,1701,10134,431,1654,18.8922652449,,
14013,216,Magway,95.446944,20.199167,"20? 11' 57""",Magway,,0,14013,95.446944,20.199167,POINT,(95.446944,20.199167),36948,20770,9408,975,4782,144,928,12.9425138032,,
19003,217,Magway,95.399722,20.353333,"20? 21' 12""",Magway,,0,19003,95.399722,20.353333,POINT,(95.399722,20.353333),48426,28706,13157,1301,6572,257,985,13.5712220708,,
3910,218,Magway,94.467778,20.075278,"20? 04' 31""",Magway,,0,3910,94.467778,20.075278,POINT,(94.467778,20.075278),12457,5818,5051,397,3546,141,378,28.4659227743,,
159000,219,Magway,95.082222,21.335,"21? 20' 06""",Magway,,0,159000,95.082222,21.335,POINT,(95.082222,21.335),66340,27199,32417,3157,24697,1818,3774,37.2279167923,,
9359,220,Magway,94.473611,21.452222,"21? 27' 08""",Magway,,0,9359,94.473611,21.452222,POINT,(94.47361100000001,21.452222),38965,21126,8856,1255,4761,234,491,12.2186577698,,
6310,221,Magway,94.669444,20.363333,"20? 21' 48""",Magway,,0,6310,94.669444,20.363333,POINT,(94.669444,20.363333),39764,17346,16798,1155,9265,337,1551,23.2999698219,,
18746,222,Magway,94.659444,20.577222,"20? 34' 38""",Magway,,0,18746,94.659444,20.577222,POINT,(94.65944399999999,20.577222),55605,30172,17487,1726,8358,347,1368,15.0310223901,,
6986,223,Magway,94.155556,21.149722,"21? 08' 59""",Magway,,0,6986,94.155556,21.149722,POINT,(94.155556,21.149722),15934,9835,5860,526,4504,128,423,28.2665997239,,
12179,224,Magway,94.7925,20.906389,"20? 54' 23""",Magway,,0,12179,94.7925,20.906389,POINT,(94.7925,20.906389),23427,11514,5098,862,4558,223,321,19.4561830367,,
4697,225,Magway,94.245556,20.446667,"20? 26' 48""",Magway,,0,4697,94.245556,20.446667,POINT,(94.24555599999999,20.446667),10780,5194,2607,84,1135,62,20,10.5287569573,,
45368,226,Magway,95.546111,20.001944,"20? 00' 07""",Magway,,0,45368,95.546111,20.001944,POINT,(95.546111,20.001944),60263,31329,25156,2289,13243,624,1831,21.9753414201,,
30813,227,Magway,95.177222,19.321389,"19? 19' 17""",Magway,,0,30813,95.177222,19.321389,POINT,(95.177222,19.321389),25972,11609,11866,402,7174,270,932,27.6220545203,,
37000,228,Magway,94.092778,21.696389,"21? 41' 47""",Magway,,0,37000,94.092778,21.696389,POINT,(94.092778,21.696389),10532,6152,3294,400,2371,75,84,22.5123433346,,
51408,229,Magway,94.873056,20.458333,"20? 27' 30""",Magway,,0,51408,94.873056,20.458333,POINT,(94.87305600000001,20.458333),32500,13130,12818,1290,9514,455,1306,29.2738461538,,
52888,230,Magway,95.241667,21.633333,"21? 38' 00""",Magway,,0,52888,95.241667,21.633333,POINT,(95.24166700000001,21.633333),47332,27277,16364,1675,13420,443,2291,28.3529113496,,
16,231,Pathein,247992,94.733056,"16? 46' 45""",Pathein,Ayeyarwady,Region,16,247992,94.733056,16.779167,POINT,(94.733056,16.779167),85687,29087,46690,4229,36073,3099,7236,42.0985680442,
89740,232,Pathein,95.396667,16.295,"16? 17' 42""",Pathein,,0,89740,95.396667,16.295,POINT,(95.39666699999999,16.295),75987,28824,23541,3395,13022,796,1616,17.1371418795,,
22785,233,Pathein,95.595833,17.254722,"17? 15' 17""",Pathein,,0,22785,95.595833,17.254722,POINT,(95.595833,17.254722),44797,20123,17582,1856,8118,312,976,18.1217492243,,
24386,234,Pathein,95.885,16.408056,"16? 24' 29""",Pathein,,0,24386,95.885,16.408056,POINT,(95.88500000000001,16.408056),48610,22000,16700,2609,9507,315,623,19.5577041761,,
13125,235,Pathein,95.180556,16.896111,"16? 53' 46""",Pathein,,0,13125,95.180556,16.896111,POINT,(95.180556,16.896111),46455,20976,20259,2252,6996,333,727,15.0597352276,,
74943,236,Pathein,95.458056,17.649444,"17? 38' 58""",Pathein,,0,74943,95.458056,17.649444,POINT,(95.458056,17.649444),86129,30997,36954,3545,20238,1245,1073,23.4973121713,,
6454,237,Pathein,95.269167,17.809722,"17? 48' 35""",Pathein,,0,6454,95.269167,17.809722,POINT,(95.269167,17.809722),57229,23571,18767,2407,10201,456,1159,17.8248789949,,
10233,238,Pathein,94.894722,16.932778,"16? 55' 58""",Pathein,,0,10233,94.894722,16.932778,POINT,(94.894722,16.932778),42966,16291,19824,1328,9243,341,859,21.5123586091,,
27235,239,Pathein,95.726111,16.444444,"16? 26' 40""",Pathein,,0,27235,95.726111,16.444444,POINT,(95.726111,16.444444),43748,18654,18460,2617,7105,330,591,16.2407424339,,
20036,240,Pathein,95.239167,18.340278,"18? 20' 25""",Pathein,,0,20036,95.239167,18.340278,POINT,(95.23916699999999,18.340278),26857,13488,12581,1375,5253,402,259,19.5591465912,,
15289,241,Pathein,95.190278,17.107778,"17? 06' 28""",Pathein,,0,15289,95.190278,17.107778,POINT,(95.19027800000001,17.107778),41402,15627,17553,1107,8007,236,140,19.3396454278,,
23749,242,Pathein,95.2,17.3,"17? 18' 00""",Pathein,,0,23749,95.2,17.3,POINT,(95.2,17.3),59488,24532,24094,3357,8099,436,419,13.6145104895,,
2910,243,Pathein,95.174444,17.600278,"17? 36' 01""",Pathein,,0,2910,95.174444,17.600278,POINT,(95.17444399999999,17.600278),26244,11203,8726,724,3737,121,281,14.2394452065,,
41778,244,Pathein,95.649444,16.730278,"16? 43' 49""",Pathein,,0,41778,95.649444,16.730278,POINT,(95.649444,16.730278),71804,32526,30828,3761,13837,790,1781,19.2705141775,,
32366,245,Pathein,95.263056,16.378889,"16? 22' 44""",Pathein,,0,32366,95.263056,16.378889,POINT,(95.26305600000001,16.378889),74886,32829,24207,4604,10923,662,892,14.5861709799,,
22268,246,Pathein,95.317778,18.286944,"18? 17' 13""",Pathein,,0,22268,95.317778,18.286944,POINT,(95.317778,18.286944),59920,26172,22917,2003,9345,472,1456,15.5957943925,,
52279,247,Pathein,94.929722,16.599167,"16? 35' 57""",Pathein,,0,52279,94.929722,16.599167,POINT,(94.929722,16.599167),66172,25159,31392,2949,12187,768,1975,18.4171552923,,
51710,248,Pathein,95.633611,17.048889,"17? 02' 56""",Pathein,,0,51710,95.633611,17.048889,POINT,(95.633611,17.048889),51201,20706,24207,2019,13628,433,1533,26.6166676432,,
21813,249,Pathein,95.465833,16.982222,"16? 58' 56""",Pathein,,0,21813,95.465833,16.982222,POINT,(95.465833,16.982222),60277,30491,23795,4185,9242,819,1100,15.3325480697,,
59095,250,Pathein,95.683333,16.284167,"16? 17' 03""",Pathein,,0,59095,95.683333,16.284167,POINT,(95.683333,16.284167),69416,25476,24042,3214,15499,723,1982,22.3277054281,,
7045,251,Pathein,94.805833,17.047222,"17? 02' 50""",Pathein,,0,7045,94.805833,17.047222,POINT,(94.80583300000001,17.047222),37237,15034,13962,807,6634,156,66,17.8156135027,,
67414,252,Pathein,95.180278,16.603889,"16? 36' 14""",Pathein,,0,67414,95.180278,16.603889,POINT,(95.180278,16.603889),67448,31750,26500,2647,11395,415,863,16.894496501,,
10632,253,Pathein,95.120556,17.344444,"17? 20' 40""",Pathein,,0,10632,95.120556,17.344444,POINT,(95.12055599999999,17.344444),50715,20754,21026,3035,11242,822,1405,22.1670117322,,
22570,254,Pathein,95.556667,17.478056,"17? 28' 41""",Pathein,,0,22570,95.556667,17.478056,POINT,(95.556667,17.478056),42073,17700,15633,1912,8263,293,873,19.6396739001,,
17,255,Dawei,68314,98.196389,"14? 04' 39""",Thaningyi,Tanintharyi,Region,17,68314,98.196389,14.0775,POINT,(98.196389,14.0775),29133,11440,19161,2147,14190,1849,3549,48.7076511173,
18532,256,Dawei,98.761111,11.2625,"11? 15' 45""",Thaningyi,,0,18532,98.761111,11.2625,POINT,(98.761111,11.2625),15742,3908,5692,627,2728,206,390,17.3294371744,,
72857,257,Dawei,98.563889,10.011944,"10? 00' 43""",Thaningyi,,0,72857,98.563889,10.011944,POINT,(98.563889,10.011944),30346,6463,18215,1438,16523,1365,1066,54.4486917551,,
5104,258,Dawei,98.513333,11.787778,"11? 47' 16""",Thaningyi,,0,5104,98.513333,11.787778,POINT,(98.513333,11.787778),32988,11947,11552,1215,3872,275,472,11.7376015521,,
5212,259,Dawei,98.119722,13.975278,"13? 58' 31""",Thaningyi,,0,5212,98.119722,13.975278,POINT,(98.119722,13.975278),25735,10600,13818,852,7700,476,1597,29.9203419468,,
122754,260,Dawei,98.609722,12.441111,"12? 26' 28""",Thaningyi,,0,122754,98.609722,12.441111,POINT,(98.609722,12.441111),54349,19723,31076,2349,21639,2288,6343,39.8148999982,,
31611,261,Dawei,98.648333,12.969167,"12? 58' 09""",Thaningyi,,0,31611,98.648333,12.969167,POINT,(98.64833299999999,12.969167),25653,6886,11218,1202,5807,371,722,22.6367286477,,
7759,262,Dawei,99.016389,12.084167,"12? 05' 03""",Thaningyi,,0,7759,99.016389,12.084167,POINT,(99.016389,12.084167),19929,5820,6473,616,2942,236,443,14.7624065432,,
11239,263,Dawei,98.259722,13.867222,"13? 52' 02""",Thaningyi,,0,11239,98.259722,13.867222,POINT,(98.259722,13.867222),22874,8496,10464,827,4525,295,663,19.7822855644,,
7178,264,Dawei,98.038333,14.855556,"14? 51' 20""",Thaningyi,,0,7178,98.038333,14.855556,POINT,(98.03833299999999,14.855556),26350,10170,11426,849,4526,512,417,17.1764705882,,
